session_id,device,user_market
sess_13231,mobile,FR
sess_13232,mobile,GB
sess_13233,mobile,IT
sess_13234,mobile,ES
sess_13235,mobile,IT
sess_13236,mobile,DE
sess_13237,desktop,GB
sess_13238,mobile,IT
sess_13239,mobile,ES
sess_13240,mobile,DE
sess_13241,mobile,DE
sess_13242,mobile,ES
sess_13243,desktop,FR
sess_13244,desktop,FR
sess_13245,mobile,DE
sess_13246,mobile,ES
sess_13247,mobile,IT
sess_13248,desktop,AR
sess_13249,mobile,GB
sess_13250,mobile,MX
sess_13251,mobile,CO
sess_13252,mobile,ES
sess_13253,mobile,IT
sess_13254,mobile,FR
sess_13255,mobile,PT
sess_13256,desktop,ES
sess_13257,mobile,US
sess_13258,mobile,IT
sess_13259,desktop,GB
sess_13260,mobile,ES
sess_13261,mobile,ES
sess_13262,mobile,GB
sess_13263,mobile,ES
sess_13264,desktop,GB
sess_13265,mobile,ES
sess_13266,mobile,DE
sess_13267,mobile,FR
sess_13268,mobile,IT
sess_13269,desktop,DE
sess_13270,mobile,FR
sess_13271,mobile,ES
sess_13272,desktop,ES
sess_13273,mobile,IT
sess_13274,desktop,IT
sess_13275,desktop,DE
sess_13276,desktop,IT
sess_13277,mobile,FR
sess_13278,mobile,FR
sess_13279,desktop,ES
sess_13280,mobile,FR
sess_13281,mobile,CO
sess_13282,desktop,PT
sess_13283,desktop,FR
sess_13284,mobile,IT
sess_13285,mobile,PT
sess_13286,mobile,FR
sess_13287,desktop,ES
sess_13288,desktop,ES
sess_13289,mobile,IT
sess_13290,mobile,CO
sess_13291,desktop,DE
sess_13292,mobile,ES
sess_13293,mobile,ES
sess_13294,desktop,GB
sess_13295,mobile,PT
sess_13296,mobile,IT
sess_13297,mobile,IT
sess_13298,mobile,ES
sess_13299,desktop,GB
sess_13300,mobile,GB
sess_13301,desktop,ES
sess_13302,mobile,DE
sess_13303,mobile,ES
sess_13304,mobile,ES
sess_13305,mobile,ES
sess_13306,mobile,ES
sess_13307,mobile,FR
sess_13308,mobile,FR
sess_13309,mobile,IT
sess_13310,desktop,FR
sess_13311,desktop,ES
sess_13312,desktop,ES
sess_13313,mobile,IT
sess_13314,mobile,FR
sess_13315,desktop,ES
sess_13316,mobile,PT
sess_13317,mobile,DE
sess_13318,desktop,PT
sess_13319,desktop,FR
sess_13320,mobile,ES
sess_13321,mobile,DE
sess_13322,desktop,ES
sess_13323,mobile,FR
sess_13324,desktop,ES
sess_13325,desktop,GB
sess_13326,desktop,ES
sess_13327,mobile,AR
sess_13328,mobile,PT
sess_13329,desktop,FR
sess_13330,mobile,DE
sess_13331,desktop,IT
sess_13332,mobile,GB
sess_13333,mobile,FR
sess_13334,desktop,GB
sess_13335,desktop,FR
sess_13336,desktop,MX
sess_13337,desktop,FR
sess_13338,mobile,FR
sess_13339,desktop,GB
sess_13340,desktop,GB
sess_13341,mobile,IT
sess_13342,mobile,ES
sess_13343,mobile,FR
sess_13344,mobile,CO
sess_13345,desktop,GB
sess_13346,mobile,GB
sess_13347,mobile,ES
sess_13348,mobile,FR
sess_13349,mobile,IT
sess_13350,mobile,PT
sess_13351,mobile,ES
sess_13352,desktop,PT
sess_13353,mobile,IT
sess_13354,mobile,ES
sess_13355,mobile,FR
sess_13356,desktop,ES
sess_13357,mobile,IT
sess_13358,desktop,ES
sess_13359,desktop,ES
sess_13360,desktop,GB
sess_13361,mobile,ES
sess_13362,desktop,ES
sess_13363,mobile,FR
sess_13364,desktop,IT
sess_13365,mobile,GB
sess_13366,mobile,FR
sess_13367,mobile,GB
sess_13368,mobile,IT
sess_13369,desktop,ES
sess_13370,mobile,ES
sess_13371,mobile,FR
sess_13372,mobile,FR
sess_13373,desktop,DE
sess_13374,desktop,IT
sess_13375,desktop,FR
sess_13376,desktop,ES
sess_13377,mobile,ES
sess_13378,mobile,IT
sess_13379,desktop,FR
sess_13380,mobile,IT
sess_13381,mobile,ES
sess_13382,mobile,DE
sess_13383,mobile,PT
sess_13384,mobile,ES
sess_13385,desktop,FR
sess_13386,mobile,CO
sess_13387,mobile,FR
sess_13388,mobile,IT
sess_13389,desktop,ES
sess_13390,mobile,IT
sess_13391,desktop,ES
sess_13392,desktop,MX
sess_13393,mobile,DE
sess_13394,desktop,GB
sess_13395,desktop,DE
sess_13396,desktop,IT
sess_13397,desktop,FR
sess_13398,mobile,PT
sess_13399,mobile,MX
sess_13400,mobile,FR
sess_13401,mobile,MX
sess_13402,desktop,IT
sess_13403,mobile,IT
sess_13404,desktop,FR
sess_13405,desktop,ES
sess_13406,desktop,ES
sess_13407,desktop,ES
sess_13408,mobile,IT
sess_13409,mobile,FR
sess_13410,mobile,FR
sess_13411,mobile,US
sess_13412,mobile,FR
sess_13413,mobile,FR
sess_13414,desktop,ES
sess_13415,mobile,ES
sess_13416,mobile,GB
sess_13417,desktop,IT
sess_13418,mobile,GB
sess_13419,mobile,ES
sess_13420,desktop,IT
sess_13421,mobile,ES
sess_13422,desktop,ES
sess_13423,mobile,ES
sess_13424,desktop,ES
sess_13425,mobile,FR
sess_13426,mobile,ES
sess_13427,mobile,US
sess_13428,desktop,FR
sess_13429,mobile,ES
sess_13430,mobile,ES
sess_13431,desktop,IT
sess_13432,desktop,ES
sess_13433,mobile,PT
sess_13434,desktop,CO
sess_13435,mobile,ES
sess_13436,mobile,FR
sess_13437,mobile,ES
sess_13438,desktop,IT
sess_13439,desktop,FR
sess_13440,mobile,ES
sess_13441,mobile,ES
sess_13442,mobile,DE
sess_13443,desktop,FR
sess_13444,desktop,ES
sess_13445,mobile,DE
sess_13446,desktop,IT
sess_13447,desktop,PT
sess_13448,mobile,ES
sess_13449,mobile,GB
sess_13450,mobile,DE
sess_13451,desktop,ES
sess_13452,desktop,DE
sess_13453,mobile,FR
sess_13454,desktop,MX
sess_13455,mobile,ES
sess_13456,mobile,IT
sess_13457,desktop,FR
sess_13458,desktop,MX
sess_13459,mobile,FR
sess_13460,mobile,CO
sess_13461,mobile,AR
sess_13462,mobile,ES
sess_13463,mobile,GB
sess_13464,mobile,US
sess_13465,desktop,ES
sess_13466,mobile,FR
sess_13467,desktop,IT
sess_13468,desktop,ES
sess_13469,mobile,ES
sess_13470,mobile,ES
sess_13471,desktop,ES
sess_13472,mobile,FR
sess_13473,desktop,ES
sess_13474,desktop,PT
sess_13475,desktop,DE
sess_13476,desktop,ES
sess_13477,mobile,DE
sess_13478,mobile,DE
sess_13479,mobile,MX
sess_13480,mobile,ES
sess_13481,mobile,ES
sess_13482,mobile,MX
sess_13483,desktop,MX
sess_13484,mobile,DE
sess_13485,mobile,GB
sess_13486,mobile,ES
sess_13487,mobile,IT
sess_13488,mobile,ES
sess_13489,mobile,ES
sess_13490,mobile,GB
sess_13491,mobile,ES
sess_13492,desktop,FR
sess_13493,desktop,MX
sess_13494,desktop,ES
sess_13495,mobile,CO
sess_13496,desktop,US
sess_13497,desktop,IT
sess_13498,mobile,ES
sess_13499,desktop,FR
sess_13500,mobile,FR
sess_13501,desktop,FR
sess_13502,desktop,ES
sess_13503,mobile,CO
sess_13504,desktop,ES
sess_13505,mobile,DE
sess_13506,desktop,ES
sess_13507,mobile,IT
sess_13508,desktop,AR
sess_13509,mobile,ES
sess_13510,mobile,ES
sess_13511,mobile,DE
sess_13512,desktop,DE
sess_13513,desktop,DE
sess_13514,desktop,FR
sess_13515,desktop,ES
sess_13516,mobile,MX
sess_13517,mobile,MX
sess_13518,mobile,FR
sess_13519,mobile,PT
sess_13520,mobile,FR
sess_13521,mobile,FR
sess_13522,mobile,ES
sess_13523,mobile,FR
sess_13524,mobile,IT
sess_13525,mobile,ES
sess_13526,desktop,FR
sess_13527,desktop,GB
sess_13528,desktop,DE
sess_13529,mobile,IT
sess_13530,mobile,AR
sess_13531,desktop,ES
sess_13532,mobile,IT
sess_13533,mobile,GB
sess_13534,mobile,IT
sess_13535,mobile,FR
sess_13536,mobile,ES
sess_13537,mobile,AR
sess_13538,desktop,FR
sess_13539,mobile,PT
sess_13540,mobile,IT
sess_13541,desktop,DE
sess_13542,mobile,GB
sess_13543,mobile,DE
sess_13544,desktop,FR
sess_13545,mobile,IT
sess_13546,mobile,GB
sess_13547,mobile,FR
sess_13548,mobile,FR
sess_13549,mobile,ES
sess_13550,desktop,AR
sess_13551,mobile,ES
sess_13552,mobile,IT
sess_13553,mobile,FR
sess_13554,mobile,FR
sess_13555,mobile,DE
sess_13556,mobile,ES
sess_13557,mobile,IT
sess_13558,mobile,GB
sess_13559,mobile,GB
sess_13560,mobile,ES
sess_13561,desktop,AR
sess_13562,mobile,DE
sess_13563,mobile,AR
sess_13564,mobile,FR
sess_13565,desktop,IT
sess_13566,mobile,AR
sess_13567,desktop,AR
sess_13568,desktop,FR
sess_13569,desktop,ES
sess_13570,mobile,FR
sess_13571,mobile,FR
sess_13572,desktop,ES
sess_13573,desktop,ES
sess_13574,desktop,PT
sess_13575,mobile,ES
sess_13576,mobile,DE
sess_13577,mobile,ES
sess_13578,desktop,FR
sess_13579,mobile,ES
sess_13580,mobile,ES
sess_13581,desktop,GB
sess_13582,mobile,AR
sess_13583,desktop,ES
sess_13584,mobile,FR
sess_13585,mobile,FR
sess_13586,mobile,PT
sess_13587,desktop,GB
sess_13588,mobile,IT
sess_13589,mobile,DE
sess_13590,desktop,PT
sess_13591,mobile,ES
sess_13592,mobile,FR
sess_13593,mobile,AR
sess_13594,mobile,DE
sess_13595,mobile,IT
sess_13596,mobile,IT
sess_13597,mobile,FR
sess_13598,mobile,IT
sess_13599,desktop,DE
sess_13600,mobile,FR
sess_13601,mobile,DE
sess_13602,mobile,PT
sess_13603,mobile,ES
sess_13604,mobile,FR
sess_13605,mobile,FR
sess_13606,desktop,DE
sess_13607,mobile,ES
sess_13608,desktop,IT
sess_13609,desktop,PT
sess_13610,mobile,FR
sess_13611,mobile,AR
sess_13612,mobile,US
sess_13613,desktop,ES
sess_13614,mobile,ES
sess_13615,mobile,MX
sess_13616,mobile,MX
sess_13617,desktop,ES
sess_13618,desktop,ES
sess_13619,mobile,ES
sess_13620,desktop,US
sess_13621,mobile,ES
sess_13622,mobile,IT
sess_13623,desktop,PT
sess_13624,mobile,ES
sess_13625,mobile,IT
sess_13626,mobile,ES
sess_13627,desktop,PT
sess_13628,desktop,ES
sess_13629,mobile,DE
sess_13630,desktop,DE
sess_13631,mobile,ES
sess_13632,mobile,ES
sess_13633,mobile,FR
sess_13634,mobile,ES
sess_13635,mobile,GB
sess_13636,desktop,GB
sess_13637,mobile,FR
sess_13638,mobile,IT
sess_13639,mobile,IT
sess_13640,mobile,GB
sess_13641,desktop,FR
sess_13642,mobile,ES
sess_13643,mobile,ES
sess_13644,desktop,IT
sess_13645,mobile,FR
sess_13646,mobile,FR
sess_13647,mobile,ES
sess_13648,mobile,DE
sess_13649,desktop,ES
sess_13650,desktop,ES
sess_13651,mobile,FR
sess_13652,desktop,ES
sess_13653,mobile,IT
sess_13654,mobile,FR
sess_13655,mobile,FR
sess_13656,mobile,IT
sess_13657,mobile,ES
sess_13658,mobile,ES
sess_13659,desktop,AR
sess_13660,mobile,FR
sess_13661,mobile,FR
sess_13662,mobile,ES
sess_13663,mobile,FR
sess_13664,mobile,IT
sess_13665,mobile,IT
sess_13666,desktop,DE
sess_13667,mobile,ES
sess_13668,mobile,ES
sess_13669,mobile,GB
sess_13670,mobile,MX
sess_13671,mobile,ES
sess_13672,desktop,FR
sess_13673,mobile,ES
sess_13674,mobile,ES
sess_13675,mobile,FR
sess_13676,mobile,ES
sess_13677,mobile,DE
sess_13678,desktop,IT
sess_13679,mobile,ES
sess_13680,desktop,ES
sess_13681,mobile,GB
sess_13682,desktop,ES
sess_13683,mobile,IT
sess_13684,desktop,FR
sess_13685,mobile,IT
sess_13686,desktop,FR
sess_13687,mobile,ES
sess_13688,mobile,ES
sess_13689,mobile,ES
sess_13690,desktop,FR
sess_13691,mobile,DE
sess_13692,desktop,ES
sess_13693,mobile,ES
sess_13694,mobile,IT
sess_13695,mobile,IT
sess_13696,desktop,CO
sess_13697,desktop,IT
sess_13698,desktop,FR
sess_13699,mobile,IT
sess_13700,mobile,MX
sess_13701,desktop,GB
sess_13702,mobile,FR
sess_13703,desktop,ES
sess_13704,desktop,ES
sess_13705,desktop,IT
sess_13706,desktop,DE
sess_13707,mobile,IT
sess_13708,mobile,ES
sess_13709,desktop,DE
sess_13710,mobile,GB
sess_13711,desktop,ES
sess_13712,desktop,DE
sess_13713,mobile,FR
sess_13714,desktop,AR
sess_13715,mobile,PT
sess_13716,mobile,IT
sess_13717,mobile,DE
sess_13718,mobile,AR
sess_13719,mobile,FR
sess_13720,mobile,FR
sess_13721,desktop,GB
sess_13722,desktop,ES
sess_13723,mobile,FR
sess_13724,mobile,PT
sess_13725,desktop,DE
sess_13726,mobile,FR
sess_13727,mobile,ES
sess_13728,mobile,FR
sess_13729,mobile,ES
sess_13730,mobile,ES
sess_13731,desktop,DE
sess_13732,mobile,ES
sess_13733,mobile,FR
sess_13734,mobile,FR
sess_13735,mobile,US
sess_13736,desktop,FR
sess_13737,desktop,ES
sess_13738,desktop,ES
sess_13739,mobile,IT
sess_13740,desktop,IT
sess_13741,desktop,FR
sess_13742,desktop,FR
sess_13743,mobile,ES
sess_13744,mobile,IT
sess_13745,mobile,IT
sess_13746,desktop,ES
sess_13747,mobile,ES
sess_13748,mobile,ES
sess_13749,desktop,ES
sess_13750,desktop,IT
sess_13751,desktop,ES
sess_13752,mobile,ES
sess_13753,desktop,ES
sess_13754,mobile,MX
sess_13755,mobile,PT
sess_13756,mobile,ES
sess_13757,mobile,FR
sess_13758,mobile,ES
sess_13759,desktop,FR
sess_13760,mobile,ES
sess_13761,desktop,DE
sess_13762,mobile,IT
sess_13763,mobile,AR
sess_13764,mobile,ES
sess_13765,mobile,GB
sess_13766,mobile,GB
sess_13767,mobile,ES
sess_13768,mobile,FR
sess_13769,mobile,ES
sess_13770,mobile,ES
sess_13771,desktop,ES
sess_13772,mobile,IT
sess_13773,desktop,FR
sess_13774,desktop,MX
sess_13775,desktop,ES
sess_13776,desktop,CO
sess_13777,mobile,ES
sess_13778,desktop,GB
sess_13779,desktop,FR
sess_13780,mobile,ES
sess_13781,mobile,PT
sess_13782,mobile,FR
sess_13783,desktop,DE
sess_13784,desktop,IT
sess_13785,mobile,FR
sess_13786,mobile,FR
sess_13787,mobile,DE
sess_13788,mobile,ES
sess_13789,desktop,DE
sess_13790,mobile,AR
sess_13791,mobile,ES
sess_13792,mobile,ES
sess_13793,desktop,DE
sess_13794,mobile,FR
sess_13795,desktop,FR
sess_13796,mobile,ES
sess_13797,mobile,IT
sess_13798,mobile,ES
sess_13799,mobile,FR
sess_13800,mobile,GB
sess_13801,desktop,ES
sess_13802,desktop,FR
sess_13803,desktop,US
sess_13804,mobile,DE
sess_13805,desktop,PT
sess_13806,mobile,FR
sess_13807,mobile,GB
sess_13808,mobile,ES
sess_13809,mobile,ES
sess_13810,desktop,ES
sess_13811,mobile,FR
sess_13812,mobile,PT
sess_13813,mobile,FR
sess_13814,mobile,DE
sess_13815,mobile,DE
sess_13816,mobile,IT
sess_13817,desktop,FR
sess_13818,desktop,IT
sess_13819,mobile,FR
sess_13820,mobile,ES
sess_13821,mobile,US
sess_13822,desktop,ES
sess_13823,mobile,ES
sess_13824,mobile,PT
sess_13825,mobile,FR
sess_13826,mobile,DE
sess_13827,mobile,FR
sess_13828,desktop,FR
sess_13829,mobile,ES
sess_13830,mobile,FR
sess_13831,desktop,FR
sess_13832,desktop,DE
sess_13833,mobile,IT
sess_13834,mobile,MX
sess_13835,mobile,ES
sess_13836,desktop,IT
sess_13837,mobile,IT
sess_13838,desktop,MX
sess_13839,desktop,ES
sess_13840,mobile,IT
sess_13841,mobile,PT
sess_13842,mobile,ES
sess_13843,mobile,PT
sess_13844,mobile,ES
sess_13845,desktop,DE
sess_13846,desktop,MX
sess_13847,mobile,DE
sess_13848,desktop,FR
sess_13849,mobile,ES
sess_13850,mobile,MX
sess_13851,mobile,FR
sess_13852,mobile,ES
sess_13853,desktop,DE
sess_13854,desktop,FR
sess_13855,mobile,ES
sess_13856,mobile,ES
sess_13857,mobile,ES
sess_13858,mobile,IT
sess_13859,desktop,IT
sess_13860,desktop,IT
sess_13861,mobile,GB
sess_13862,mobile,PT
sess_13863,mobile,IT
sess_13864,mobile,ES
sess_13865,mobile,DE
sess_13866,mobile,FR
sess_13867,desktop,IT
sess_13868,desktop,IT
sess_13869,mobile,FR
sess_13870,mobile,AR
sess_13871,mobile,ES
sess_13872,mobile,DE
sess_13873,desktop,ES
sess_13874,mobile,MX
sess_13875,mobile,ES
sess_13876,mobile,ES
sess_13877,desktop,FR
sess_13878,mobile,FR
sess_13879,mobile,ES
sess_13880,mobile,IT
sess_13881,desktop,FR
sess_13882,desktop,ES
sess_13883,mobile,FR
sess_13884,desktop,GB
sess_13885,desktop,DE
sess_13886,desktop,DE
sess_13887,mobile,DE
sess_13888,mobile,FR
sess_13889,mobile,ES
sess_13890,desktop,ES
sess_13891,mobile,PT
sess_13892,desktop,US
sess_13893,mobile,FR
sess_13894,desktop,ES
sess_13895,desktop,ES
sess_13896,mobile,FR
sess_13897,desktop,IT
sess_13898,mobile,ES
sess_13899,desktop,MX
sess_13900,mobile,FR
sess_13901,mobile,AR
sess_13902,desktop,GB
sess_13903,mobile,GB
sess_13904,desktop,IT
sess_13905,mobile,IT
sess_13906,mobile,IT
sess_13907,mobile,IT
sess_13908,mobile,IT
sess_13909,mobile,US
sess_13910,mobile,DE
sess_13911,mobile,GB
sess_13912,mobile,PT
sess_13913,desktop,ES
sess_13914,desktop,ES
sess_13915,mobile,FR
sess_13916,desktop,IT
sess_13917,mobile,GB
sess_13918,desktop,FR
sess_13919,desktop,IT
sess_13920,desktop,IT
sess_13921,mobile,ES
sess_13922,desktop,IT
sess_13923,mobile,GB
sess_13924,desktop,ES
sess_13925,mobile,IT
sess_13926,mobile,IT
sess_13927,desktop,ES
sess_13928,desktop,ES
sess_13929,mobile,US
sess_13930,desktop,FR
sess_13931,mobile,ES
sess_13932,mobile,ES
sess_13933,mobile,DE
sess_13934,mobile,IT
sess_13935,mobile,IT
sess_13936,mobile,ES
sess_13937,mobile,AR
sess_13938,mobile,FR
sess_13939,mobile,FR
sess_13940,desktop,FR
sess_13941,desktop,FR
sess_13942,mobile,PT
sess_13943,mobile,MX
sess_13944,mobile,FR
sess_13945,mobile,PT
sess_13946,desktop,GB
sess_13947,mobile,MX
sess_13948,mobile,ES
sess_13949,mobile,IT
sess_13950,mobile,ES
sess_13951,desktop,GB
sess_13952,desktop,ES
sess_13953,mobile,IT
sess_13954,mobile,FR
sess_13955,desktop,FR
sess_13956,desktop,IT
sess_13957,mobile,PT
sess_13958,mobile,IT
sess_13959,mobile,PT
sess_13960,mobile,ES
sess_13961,mobile,IT
sess_13962,mobile,FR
sess_13963,mobile,ES
sess_13964,mobile,IT
sess_13965,desktop,DE
sess_13966,mobile,IT
sess_13967,mobile,DE
sess_13968,mobile,IT
sess_13969,mobile,ES
sess_13970,desktop,ES
sess_13971,mobile,IT
sess_13972,mobile,ES
sess_13973,desktop,ES
sess_13974,mobile,FR
sess_13975,desktop,IT
sess_13976,mobile,FR
sess_13977,mobile,DE
sess_13978,mobile,IT
sess_13979,mobile,FR
sess_13980,desktop,GB
sess_13981,desktop,IT
sess_13982,mobile,IT
sess_13983,mobile,IT
sess_13984,desktop,ES
sess_13985,desktop,DE
sess_13986,mobile,FR
sess_13987,mobile,MX
sess_13988,mobile,GB
sess_13989,desktop,IT
sess_13990,mobile,ES
sess_13991,mobile,ES
sess_13992,desktop,FR
sess_13993,mobile,FR
sess_13994,mobile,ES
sess_13995,mobile,IT
sess_13996,mobile,ES
sess_13997,mobile,CO
sess_13998,mobile,ES
sess_13999,mobile,MX
sess_14000,mobile,AR
sess_14001,desktop,IT
sess_14002,desktop,DE
sess_14003,mobile,FR
sess_14004,mobile,IT
sess_14005,mobile,FR
sess_14006,mobile,FR
sess_14007,mobile,IT
sess_14008,desktop,FR
sess_14009,mobile,IT
sess_14010,mobile,ES
sess_14011,mobile,FR
sess_14012,desktop,ES
sess_14013,mobile,ES
sess_14014,mobile,ES
sess_14015,mobile,ES
sess_14016,desktop,ES
sess_14017,desktop,GB
sess_14018,mobile,ES
sess_14019,mobile,DE
sess_14020,mobile,ES
sess_14021,mobile,PT
sess_14022,desktop,FR
sess_14023,desktop,FR
sess_14024,desktop,IT
sess_14025,desktop,FR
sess_14026,mobile,IT
sess_14027,mobile,ES
sess_14028,desktop,US
sess_14029,mobile,FR
sess_14030,desktop,FR
sess_14031,mobile,DE
sess_14032,mobile,FR
sess_14033,desktop,PT
sess_14034,mobile,FR
sess_14035,desktop,DE
sess_14036,desktop,ES
sess_14037,desktop,PT
sess_14038,desktop,DE
sess_14039,mobile,ES
sess_14040,desktop,ES
sess_14041,mobile,FR
sess_14042,mobile,CO
sess_14043,mobile,ES
sess_14044,mobile,FR
sess_14045,mobile,ES
sess_14046,mobile,FR
sess_14047,mobile,IT
sess_14048,desktop,MX
sess_14049,mobile,IT
sess_14050,desktop,GB
sess_14051,desktop,IT
sess_14052,desktop,ES
sess_14053,mobile,FR
sess_14054,desktop,IT
sess_14055,mobile,MX
sess_14056,desktop,PT
sess_14057,mobile,ES
sess_14058,desktop,ES
sess_14059,desktop,ES
sess_14060,mobile,MX
sess_14061,mobile,PT
sess_14062,desktop,GB
sess_14063,mobile,FR
sess_14064,desktop,IT
sess_14065,mobile,FR
sess_14066,mobile,ES
sess_14067,desktop,IT
sess_14068,desktop,ES
sess_14069,desktop,ES
sess_14070,mobile,AR
sess_14071,desktop,GB
sess_14072,mobile,FR
sess_14073,mobile,IT
sess_14074,desktop,FR
sess_14075,mobile,DE
sess_14076,mobile,GB
sess_14077,mobile,GB
sess_14078,desktop,DE
sess_14079,mobile,ES
sess_14080,desktop,FR
sess_14081,mobile,FR
sess_14082,mobile,FR
sess_14083,desktop,GB
sess_14084,mobile,FR
sess_14085,mobile,ES
sess_14086,mobile,FR
sess_14087,mobile,CO
sess_14088,desktop,ES
sess_14089,mobile,IT
sess_14090,desktop,FR
sess_14091,mobile,ES
sess_14092,mobile,FR
sess_14093,desktop,DE
sess_14094,mobile,IT
sess_14095,mobile,PT
sess_14096,mobile,ES
sess_14097,mobile,ES
sess_14098,mobile,MX
sess_14099,mobile,FR
sess_14100,mobile,IT
sess_14101,mobile,GB
sess_14102,mobile,FR
sess_14103,mobile,DE
sess_14104,mobile,ES
sess_14105,desktop,ES
sess_14106,desktop,ES
sess_14107,mobile,GB
sess_14108,desktop,ES
sess_14109,mobile,DE
sess_14110,mobile,MX
sess_14111,mobile,IT
sess_14112,mobile,IT
sess_14113,mobile,FR
sess_14114,mobile,FR
sess_14115,mobile,FR
sess_14116,desktop,IT
sess_14117,mobile,US
sess_14118,mobile,MX
sess_14119,desktop,PT
sess_14120,mobile,AR
sess_14121,mobile,FR
sess_14122,desktop,DE
sess_14123,desktop,AR
sess_14124,desktop,FR
sess_14125,desktop,CO
sess_14126,desktop,FR
sess_14127,desktop,IT
sess_14128,mobile,DE
sess_14129,mobile,MX
sess_14130,mobile,ES
sess_14131,mobile,DE
sess_14132,desktop,IT
sess_14133,mobile,ES
sess_14134,mobile,GB
sess_14135,mobile,IT
sess_14136,desktop,DE
sess_14137,mobile,FR
sess_14138,desktop,FR
sess_14139,mobile,IT
sess_14140,mobile,FR
sess_14141,mobile,ES
sess_14142,mobile,CO
sess_14143,desktop,IT
sess_14144,desktop,DE
sess_14145,mobile,FR
sess_14146,mobile,FR
sess_14147,mobile,FR
sess_14148,desktop,FR
sess_14149,desktop,IT
sess_14150,mobile,IT
sess_14151,mobile,FR
sess_14152,desktop,ES
sess_14153,mobile,FR
sess_14154,mobile,ES
sess_14155,mobile,ES
sess_14156,mobile,MX
sess_14157,desktop,IT
sess_14158,desktop,DE
sess_14159,mobile,FR
sess_14160,mobile,AR
sess_14161,mobile,IT
sess_14162,mobile,GB
sess_14163,mobile,FR
sess_14164,mobile,CO
sess_14165,mobile,GB
sess_14166,mobile,PT
sess_14167,mobile,ES
sess_14168,mobile,ES
sess_14169,mobile,ES
sess_14170,mobile,ES
sess_14171,desktop,PT
sess_14172,mobile,ES
sess_14173,mobile,ES
sess_14174,desktop,ES
sess_14175,desktop,ES
sess_14176,mobile,ES
sess_14177,desktop,GB
sess_14178,mobile,IT
sess_14179,mobile,ES
sess_14180,mobile,FR
sess_14181,desktop,FR
sess_14182,desktop,ES
sess_14183,mobile,DE
sess_14184,mobile,DE
sess_14185,mobile,DE
sess_14186,mobile,DE
sess_14187,mobile,ES
sess_14188,desktop,MX
sess_14189,desktop,GB
sess_14190,desktop,AR
sess_14191,desktop,ES
sess_14192,mobile,MX
sess_14193,desktop,GB
sess_14194,mobile,PT
sess_14195,mobile,ES
sess_14196,mobile,DE
sess_14197,mobile,MX
sess_14198,mobile,DE
sess_14199,mobile,IT
sess_14200,desktop,MX
sess_14201,mobile,FR
sess_14202,mobile,IT
sess_14203,desktop,FR
sess_14204,mobile,MX
sess_14205,mobile,ES
sess_14206,mobile,IT
sess_14207,mobile,DE
sess_14208,mobile,GB
sess_14209,mobile,IT
sess_14210,mobile,AR
sess_14211,mobile,MX
sess_14212,mobile,ES
sess_14213,mobile,FR
sess_14214,mobile,ES
sess_14215,desktop,FR
sess_14216,mobile,IT
sess_14217,mobile,AR
sess_14218,desktop,PT
sess_14219,mobile,ES
sess_14220,mobile,ES
sess_14221,mobile,IT
sess_14222,desktop,IT
sess_14223,desktop,ES
sess_14224,mobile,AR
sess_14225,desktop,MX
sess_14226,mobile,FR
sess_14227,mobile,AR
sess_14228,mobile,FR
sess_14229,mobile,DE
sess_14230,desktop,FR
sess_14231,mobile,ES
sess_14232,mobile,MX
sess_14233,desktop,FR
sess_14234,mobile,DE
sess_14235,mobile,FR
sess_14236,mobile,ES
sess_14237,desktop,ES
sess_14238,desktop,FR
sess_14239,mobile,DE
sess_14240,desktop,FR
sess_14241,mobile,DE
sess_14242,desktop,DE
sess_14243,mobile,DE
sess_14244,mobile,FR
sess_14245,desktop,AR
sess_14246,mobile,FR
sess_14247,mobile,FR
sess_14248,mobile,ES
sess_14249,desktop,FR
sess_14250,mobile,ES
sess_14251,mobile,IT
sess_14252,mobile,ES
sess_14253,mobile,FR
sess_14254,mobile,GB
sess_14255,desktop,FR
sess_14256,desktop,ES
sess_14257,mobile,ES
sess_14258,mobile,GB
sess_14259,mobile,ES
sess_14260,mobile,FR
sess_14261,desktop,IT
sess_14262,mobile,DE
sess_14263,mobile,IT
sess_14264,desktop,GB
sess_14265,mobile,ES
sess_14266,mobile,ES
sess_14267,mobile,ES
sess_14268,desktop,ES
sess_14269,desktop,ES
sess_14270,mobile,FR
sess_14271,desktop,IT
sess_14272,mobile,DE
sess_14273,mobile,FR
sess_14274,mobile,DE
sess_14275,mobile,FR
sess_14276,mobile,ES
sess_14277,mobile,IT
sess_14278,mobile,ES
sess_14279,mobile,ES
sess_14280,mobile,FR
sess_14281,desktop,MX
sess_14282,mobile,DE
sess_14283,mobile,ES
sess_14284,mobile,PT
sess_14285,mobile,DE
sess_14286,desktop,IT
sess_14287,mobile,GB
sess_14288,mobile,FR
sess_14289,desktop,ES
sess_14290,mobile,IT
sess_14291,mobile,IT
sess_14292,mobile,IT
sess_14293,desktop,IT
sess_14294,mobile,MX
sess_14295,mobile,AR
sess_14296,mobile,PT
sess_14297,mobile,GB
sess_14298,mobile,MX
sess_14299,mobile,ES
sess_14300,mobile,ES
sess_14301,desktop,FR
sess_14302,desktop,PT
sess_14303,mobile,IT
sess_14304,desktop,DE
sess_14305,mobile,ES
sess_14306,mobile,ES
sess_14307,mobile,DE
